project,date,commit_hash,files,async_list_comprehensions,async_set_comprehensions,async_dict_comprehensions,async_generator_expressions,async_list_comprehensions_files,async_set_comprehensions_files,async_dict_comprehensions_files,async_generator_expressions_files,matrix_multiplication,matrix_multiplication_files,async_def,await_expressions,async_for,async_with,async_def_files,await_expressions_files,async_for_files,async_with_files,fstring,fstring_files,except_star,except_star_files,pattern_match,pattern_as,pattern_or,pattern_sequence,pattern_mapping,pattern_class,pattern_value,pattern_singleton,pattern_star,pattern_match_files,pattern_as_files,pattern_or_files,pattern_sequence_files,pattern_mapping_files,pattern_class_files,pattern_value_files,pattern_singleton_files,pattern_star_files,assign_unpack,list_unpack,tuple_unpack,set_unpack,dict_unpack,call_kwargs_unpack,call_args_unpack,assign_unpack_files,list_unpack_files,tuple_unpack_files,set_unpack_files,dict_unpack_files,call_kwargs_unpack_files,call_args_unpack_files,nonlocal,nonlocal_files,function_args_annotation,function_return_annotation,function_args_annotation_files,function_return_annotation_files,function_with_annotation,function_with_annotation_files,function_without_annotation,function_without_annotation_files,kw_defaults,kw_args,kw_defaults_files,kw_args_files,type_vars_bounds,type_vars_constraints,type_param_spec,type_var_tuple,type_vars_bounds_files,type_vars_constraints_files,type_param_spec_files,type_var_tuple_files,yield_from,yield_from_files,assignment_expression,assignment_expression_files,variable_annotation,variable_annotation_files,assign,assign_files,assign_with_type_comment,assign_with_type_comment_files,aug_assign,aug_assign_files,suppressing_exception_context,suppressing_exception_context_files,statements,errors
jazzband_tablib,2010-07-12,967772b04372c2f41022b240401875ee48fc2554,0,0
jazzband_tablib,2010-08-28,b6419d79183dad0965c8574757e333a87761a2fb,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,38,0,0,128,12,0,0,2280,27
jazzband_tablib,2010-09-28,f58d4b67dc22570fe69338ddf841b76569872ad8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,5,0,0,2,1,0,0,337,2
jazzband_tablib,2010-11-04,8626351618bff4735deef06990270bb02318e8a3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,70,0,0,179,18,0,0,5172,25
jazzband_tablib,2010-12-13,d25655588b13657c253f9c216d1cc2360a5d5e57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,71,0,0,180,20,0,0,5328,25
jazzband_tablib,2011-01-22,1852624a7ebe88eba70b16eb6ea7c5032ec23346,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249,71,0,0,180,18,0,0,5341,25
jazzband_tablib,2011-03-01,2f331cee8ece577b54644efb7e2219ed61d75380,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112,56,0,0,179,17,0,0,4825,20
jazzband_tablib,2011-04-05,7ae7d3ff46f323d0d85678cb3415865357ed0e25,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5566,92,0,0,558,41,0,0,14458,20
jazzband_tablib,2011-05-10,15e25ef735430c0a20be6533b11b147a7dcc7c9d,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5566,92,0,0,558,41,0,0,14458,20
jazzband_tablib,2011-06-20,532452632939cbc721780aafa8ea3ec76fd7d18c,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9434,182,0,0,644,82,0,0,26503,24
