commit,file,lineno,code
cb0e3287090786fad566feb67ac07b8ef361b2c3,build_old.py,92,"match platform.system():
        case ""Windows"":
            system = ""windows""
        case ""Linux"":
            system = ""linux""
        case ""Darwin"":
            system = ""macos""
        case other:
            warnings.warn(""Unexpected system."")
            system = other"
cb0e3287090786fad566feb67ac07b8ef361b2c3,build_old.py,102,"match platform.machine():
        case ""AMD64"" | ""x86_64"":
            machine = ""x86_64""
        case ""arm64"":
            machine = ""arm64""
        case other:
            warnings.warn(""Unexpected platform."")
            machine = other"
cb0e3287090786fad566feb67ac07b8ef361b2c3,build_new.py,92,"match platform.system():
        case ""Windows"":
            return ""windows""
        case ""Linux"":
            return ""linux""
        case ""Darwin"":
            return ""macos""
        case _:
            return ""unknown"""
cb0e3287090786fad566feb67ac07b8ef361b2c3,build_before_.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
cb0e3287090786fad566feb67ac07b8ef361b2c3,build_before_34.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
cb0e3287090786fad566feb67ac07b8ef361b2c3,build_before_1.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
2e7e9f9759bab5253a008cdabe0df42551bae922,build_old.py,92,"match platform.system():
        case ""Windows"":
            system = ""windows""
        case ""Linux"":
            system = ""linux""
        case ""Darwin"":
            system = ""macos""
        case other:
            warnings.warn(""Unexpected system."")
            system = other"
2e7e9f9759bab5253a008cdabe0df42551bae922,build_old.py,102,"match platform.machine():
        case ""AMD64"" | ""x86_64"":
            machine = ""x86_64""
        case ""arm64"":
            machine = ""arm64""
        case other:
            warnings.warn(""Unexpected platform."")
            machine = other"
2e7e9f9759bab5253a008cdabe0df42551bae922,build_new.py,92,"match platform.system():
        case ""Windows"":
            return ""windows""
        case ""Linux"":
            return ""linux""
        case ""Darwin"":
            return ""macos""
        case _:
            return ""unknown"""
2e7e9f9759bab5253a008cdabe0df42551bae922,build_before_1.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
2e7e9f9759bab5253a008cdabe0df42551bae922,build_before_.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
2e7e9f9759bab5253a008cdabe0df42551bae922,build_before_34.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
2f5de240988db1e5d4f799bd7f66225ad2063841,build_new.py,92,"match platform.system():
        case ""Windows"":
            return ""windows""
        case ""Linux"":
            return ""linux""
        case ""Darwin"":
            return ""macos""
        case _:
            return ""unknown"""
2f5de240988db1e5d4f799bd7f66225ad2063841,build_old.py,92,"match platform.system():
        case ""Windows"":
            system = ""windows""
        case ""Linux"":
            system = ""linux""
        case ""Darwin"":
            system = ""macos""
        case other:
            warnings.warn(""Unexpected system."")
            system = other"
2f5de240988db1e5d4f799bd7f66225ad2063841,build_old.py,102,"match platform.machine():
        case ""AMD64"" | ""x86_64"":
            machine = ""x86_64""
        case ""arm64"":
            machine = ""arm64""
        case other:
            warnings.warn(""Unexpected platform."")
            machine = other"
2f5de240988db1e5d4f799bd7f66225ad2063841,build_before_1.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
2f5de240988db1e5d4f799bd7f66225ad2063841,build_before_.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
2f5de240988db1e5d4f799bd7f66225ad2063841,build_before_34.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
66349c97836c5885919f9fd2bce75ddd04bfc39a,build_new.py,92,"match platform.system():
        case ""Windows"":
            return ""windows""
        case ""Linux"":
            return ""linux""
        case ""Darwin"":
            return ""macos""
        case _:
            return ""unknown"""
66349c97836c5885919f9fd2bce75ddd04bfc39a,build_old.py,92,"match platform.system():
        case ""Windows"":
            system = ""windows""
        case ""Linux"":
            system = ""linux""
        case ""Darwin"":
            system = ""macos""
        case other:
            warnings.warn(""Unexpected system."")
            system = other"
66349c97836c5885919f9fd2bce75ddd04bfc39a,build_old.py,102,"match platform.machine():
        case ""AMD64"" | ""x86_64"":
            machine = ""x86_64""
        case ""arm64"":
            machine = ""arm64""
        case other:
            warnings.warn(""Unexpected platform."")
            machine = other"
66349c97836c5885919f9fd2bce75ddd04bfc39a,build_before_.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
66349c97836c5885919f9fd2bce75ddd04bfc39a,build_before_34.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
66349c97836c5885919f9fd2bce75ddd04bfc39a,build_before_1.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
e22fd74d06bf646e7da95cde8f7238763f081276,build_before_.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
e22fd74d06bf646e7da95cde8f7238763f081276,build_before_1.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
e22fd74d06bf646e7da95cde8f7238763f081276,build_old.py,92,"match platform.system():
        case ""Windows"":
            system = ""windows""
        case ""Linux"":
            system = ""linux""
        case ""Darwin"":
            system = ""macos""
        case other:
            warnings.warn(""Unexpected system."")
            system = other"
e22fd74d06bf646e7da95cde8f7238763f081276,build_old.py,102,"match platform.machine():
        case ""AMD64"" | ""x86_64"":
            machine = ""x86_64""
        case ""arm64"":
            machine = ""arm64""
        case other:
            warnings.warn(""Unexpected platform."")
            machine = other"
e22fd74d06bf646e7da95cde8f7238763f081276,build_new.py,92,"match platform.system():
        case ""Windows"":
            return ""windows""
        case ""Linux"":
            return ""linux""
        case ""Darwin"":
            return ""macos""
        case _:
            return ""unknown"""
e22fd74d06bf646e7da95cde8f7238763f081276,build_before_34.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
f89581be1b2a884fe95b764a25eead280303f595,build_old.py,92,"match platform.system():
        case ""Windows"":
            system = ""windows""
        case ""Linux"":
            system = ""linux""
        case ""Darwin"":
            system = ""macos""
        case other:
            warnings.warn(""Unexpected system."")
            system = other"
f89581be1b2a884fe95b764a25eead280303f595,build_old.py,102,"match platform.machine():
        case ""AMD64"" | ""x86_64"":
            machine = ""x86_64""
        case ""arm64"":
            machine = ""arm64""
        case other:
            warnings.warn(""Unexpected platform."")
            machine = other"
f89581be1b2a884fe95b764a25eead280303f595,build_new.py,92,"match platform.system():
        case ""Windows"":
            return ""windows""
        case ""Linux"":
            return ""linux""
        case ""Darwin"":
            return ""macos""
        case _:
            return ""unknown"""
f89581be1b2a884fe95b764a25eead280303f595,build_before_.py,92,"match (platform.system(), platform.machine()):
        case (""Windows"", _):
            return ""windows""
        case (""Linux"", _):
            return ""linux""
        case (""Darwin"", ""x86_64""):
            return ""macos-x86_64""
        case (""Darwin"", ""arm64""):
            return ""macos-arm64"""
