commit,file,lineno,code
65fbfef99c0697e9ca72f4de56fc83531274bbbd,Hotel-Management.py,59,"match Room_Type:
        case 1:
            x = 500
            Room_Type = ""Normal""
        case 2:
            x = 1000
            Room_Type = ""Deluxe""
        case 3:
            x = 1500
            Room_Type = ""Super Deluxe""
        case 4:
            x = 2000
            Room_Type = ""Premium"""
65fbfef99c0697e9ca72f4de56fc83531274bbbd,Hotel-Management.py,171,"match choice:
                case 1:
                    category = ""First_Name""
                case 2:
                    category = ""Last_Name""
                case 3:
                    category = ""Phone_num"""
65fbfef99c0697e9ca72f4de56fc83531274bbbd,Patterns/half triangle pattern.py,26,"match pattern:
        case ""i"":
            if part == ""u"":
                upper_half_incremental_pattern(lines)
            else:
                lower_half_incremental_pattern(lines)

        case ""r"":
            if part == ""u"":
                upper_half_repeat_pattern(lines)
            else:
                lower_half_repeat_pattern(lines)

        case _:
            print(""Invalid input"")
            exit(0)"
65fbfef99c0697e9ca72f4de56fc83531274bbbd,image2pdf/image2pdf.py,124,"match user:
            case ""r"":
                process.convertPictures()
            case ""c"":
                process.getUserDir()
                process.convertPictures()
            case _:
                break"
65fbfef99c0697e9ca72f4de56fc83531274bbbd,Assembler/assembler.py,73,"match state:

            case 0:
            
                match ch:

                    case ""m"":  # catch mov-command

                        state = 1
                        token += ""m""

                    case ""e"":  # catch register

                        state = 4
                        token += ""e""

                    case ""1"":  # catch a number

                        if ch <= ""9"" or ch == ""-"":
                            state = 6
                            token += ch

                    case ""0"":  # catch a number or hex-code

                        state = 17
                        token += ch

                    case ""a"":  # catch add-command

                        state = 7
                        token += ch

                    case ""s"":  # catch sub command

                        state = 10
                        token += ch

                    case ""i"":  # capture int command

                        state = 14
                        token += ch

                    case ""p"":  # capture push or pop command

                        state = 19
                        token += ch

                    case ""l"":  # capture label

                        state = 25
                        token += ch

                    case ""j"":  # capture jmp command

                        state = 26
                        token += ch

                    case ""c"":  # catch cmp-command

                        state = 29
                        token += ch

                    case "";"":  # capture comment

                        state = 33

                    case '""':  # catch a string

                        state = 34
                        # without ""

                    case ch.isupper():  # capture identifier

                        state = 35
                        token += ch

                    case ""d"":  # capture db keyword

                        state = 36
                        token += ch

                    case ""$"":  # catch variable with prefix $

                        state = 38
                        # not catching $

                    case ""_"":  # catch label for subprogram

                        state = 40
                        # not catches the character _

                    case ""r"":  # catch ret-command

                        state = 44
                        token += ch

                    case _:  # other characters like space-characters etc

                        state = 0
                        token = """"

            case 1:  # state 1

                match ch:

                    case ""o"":

                        state = 2
                        token += ch

                    case ""u"":

                        state = 47
                        token += ch

                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()
            
            case 2:  # state 2

                match ch:

                    case ""v"":

                        state = 3
                        token += ""v""

                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 3:  # state 3

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 4:  # state 4

                if ch >= ""a"" and ch <= ""d"":

                    state = 5
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 5:  # state 5

                match ch:

                    case ""x"":

                        state = 13
                        token += ch

                    case _:

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 6:  # state 6
            
                if ch.isdigit():

                    state = 6
                    token += ch

                elif ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""value""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 7:  # state 7
            
                match ch:

                    case ""d"":

                        state = 8
                        token += ch

                    case _: # error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 8:  # state 8

                match ch:
                    case ""d"":

                        state = 9
                        token += ch

                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 9:  # state 9

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 10:  # state 10

                match ch:
                    case ""u"":

                        state = 11
                        token += ch

                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 11:  # state 11

                match ch:
                    case ""b"":

                        state = 12
                        token += ch

                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 12:  # state 12

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 13:  # state 13

                if ch == "","" or ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""register""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 14:  # state 14

                if ch == ""n"":

                    state = 15
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 15:  # state 15

                if ch == ""t"":

                    state = 16
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 16:  # state 16

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 17:  # state 17

                if ch == ""x"":

                    state = 18
                    token += ch

                elif ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""value""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 18:  # state 18

                if ch.isdigit() or (ch >= ""a"" and ch <= ""f""):

                    state = 18
                    token += ch

                elif ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""value""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 19:  # state 19

                if ch == ""u"":

                    state = 20
                    token += ch

                elif ch == ""o"":

                    state = 23
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 20:  # state 20

                if ch == ""s"":

                    state = 21
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 21:  # state 21

                if ch == ""h"":

                    state = 22
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 22:  # state 22

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 23:  # state 23

                if ch == ""p"":

                    state = 24
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 24:  # state 24

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 25:  # state 25

                if ch.isdigit():

                    state = 25
                    token += ch

                elif ch == "":"" or ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""label""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 26:  # state 26

                if ch == ""m"":

                    state = 27
                    token += ch

                elif ch == ""e"":  # catch je command

                    state = 32
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 27:  # state 27

                if ch == ""p"":

                    state = 28
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 28:  # state 28

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 29:  # state 29
                
                match ch:
                    case ""m"":

                        state = 30
                        token += ch

                    case ""a"":  # catch call-command

                        state = 41
                        token += ch

                    case _:  # error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 30:  # state 30

                if ch == ""p"":

                    state = 31
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 31:  # state 31

                token = """"

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))

                else:  # error case

                    state = 0
                    raise InvalidSyntax()

            case 32:  # state 32

                token = """"

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))

                else:  # error case

                    state = 0
                    raise InvalidSyntax()

            case 33:  # state 33

                if (
                    ch.isdigit()
                    or ch.isalpha()
                    or (ch.isspace() and ch != ""\n"")
                    or ch == '""'
                ):

                    state = 33

                elif ch == ""\n"":

                    state = 0

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 34:  # state 34

                if ch.isdigit() or ch.isalpha() or ch.isspace():

                    state = 34
                    token += ch

                elif ch == '""':

                    state = 0
                    tokens.append(Token(token, ""string""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 35:  # state 35

                if ch.isdigit() or ch.isupper():

                    state = 35
                    token += ch

                elif ch == "" "" or ch == ""\n"":

                    state = 0
                    tokens.append(Token(token, ""identifier""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 36:  # state 36

                if ch == ""b"":

                    state = 37
                    token += ch

                elif ch == ""i"":

                    state = 49
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 37:  # state 37

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 38:  # state 38

                if ch.isalpha():

                    state = 39
                    token += ch

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 39:  # state 39

                if ch.isalpha() or ch.isdigit():

                    state = 39
                    token += ch

                elif ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""identifier""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 40:  # state 40

                if (
                    (ch >= ""a"" and ch <= ""z"")
                    or (ch >= ""A"" and ch <= ""Z"")
                    or (ch >= ""0"" and ch <= ""9"")
                ):

                    state = 40
                    token += ch

                elif ch == "":"" or ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""subprogram""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 41:  # state 41

                match ch:
                    case ""l"":

                        state = 42
                        token += ch
                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 42:  # state 42

                match ch:
                    case ""l"":

                        state = 43
                        token += ch
                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 43:  # state 43

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 44:  # state 44

                match ch:
                    case ""e"":

                        state = 45
                        token += ch
                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 45:  # state 45

                match ch:
                    case ""t"":

                        state = 46
                        token += ch
                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 46:  # state 46

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 47:  # state 47

                match ch:
                    case ""l"":

                        state = 48
                        token += ch
                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 48:  # state 48

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()

            case 49:  # state 49

                match ch:
                    case ""v"":

                        state = 50
                        token += ch
                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()

            case 50:  # state 50

                if ch.isspace():

                    state = 0
                    tokens.append(Token(token, ""command""))
                    token = """"

                else:  # error case

                    state = 0
                    token = """"
                    raise InvalidSyntax()"
65fbfef99c0697e9ca72f4de56fc83531274bbbd,Assembler/assembler.py,77,"match ch:

                    case ""m"":  # catch mov-command

                        state = 1
                        token += ""m""

                    case ""e"":  # catch register

                        state = 4
                        token += ""e""

                    case ""1"":  # catch a number

                        if ch <= ""9"" or ch == ""-"":
                            state = 6
                            token += ch

                    case ""0"":  # catch a number or hex-code

                        state = 17
                        token += ch

                    case ""a"":  # catch add-command

                        state = 7
                        token += ch

                    case ""s"":  # catch sub command

                        state = 10
                        token += ch

                    case ""i"":  # capture int command

                        state = 14
                        token += ch

                    case ""p"":  # capture push or pop command

                        state = 19
                        token += ch

                    case ""l"":  # capture label

                        state = 25
                        token += ch

                    case ""j"":  # capture jmp command

                        state = 26
                        token += ch

                    case ""c"":  # catch cmp-command

                        state = 29
                        token += ch

                    case "";"":  # capture comment

                        state = 33

                    case '""':  # catch a string

                        state = 34
                        # without ""

                    case ch.isupper():  # capture identifier

                        state = 35
                        token += ch

                    case ""d"":  # capture db keyword

                        state = 36
                        token += ch

                    case ""$"":  # catch variable with prefix $

                        state = 38
                        # not catching $

                    case ""_"":  # catch label for subprogram

                        state = 40
                        # not catches the character _

                    case ""r"":  # catch ret-command

                        state = 44
                        token += ch

                    case _:  # other characters like space-characters etc

                        state = 0
                        token = """""
65fbfef99c0697e9ca72f4de56fc83531274bbbd,Assembler/assembler.py,176,"match ch:

                    case ""o"":

                        state = 2
                        token += ch

                    case ""u"":

                        state = 47
                        token += ch

                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()"
65fbfef99c0697e9ca72f4de56fc83531274bbbd,Assembler/assembler.py,196,"match ch:

                    case ""v"":

                        state = 3
                        token += ""v""

                    case _:# error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()"
65fbfef99c0697e9ca72f4de56fc83531274bbbd,Assembler/assembler.py,238,"match ch:

                    case ""x"":

                        state = 13
                        token += ch

                    case _:

                        state = 0
                        token = """"
                        raise InvalidSyntax()"
65fbfef99c0697e9ca72f4de56fc83531274bbbd,Assembler/assembler.py,272,"match ch:

                    case ""d"":

                        state = 8
                        token += ch

                    case _: # error case

                        state = 0
                        token = """"
                        raise InvalidSyntax()"
