project,date,commit_hash,files,errors
hyphanet_pyfreenet,2008-04-14,80c9f09627d5d7fe4052ff8d952557e5f7e3af1e,18,18
hyphanet_pyfreenet,2008-07-02,4a0dd16d34ee48c791cf1348141ceffd916a71e9,18,18
hyphanet_pyfreenet,2008-12-18,9abca2cc36b6e64a78972344b1a642347d4fa9cb,18,18
hyphanet_pyfreenet,2009-03-22,c9400841ad5f1d7e46e708cc4d51a6ecbf3c451a,18,18
hyphanet_pyfreenet,2009-05-07,39601d37a44b87a4bb71f1e66518756114129d2d,18,18
hyphanet_pyfreenet,2009-07-18,4c745384d42f7275bbf13e731617c91c0224dbec,18,18
hyphanet_pyfreenet,2010-06-25,f0ed86b616568e22e457b1b0b46084b0c7740c3e,18,18
hyphanet_pyfreenet,2011-04-25,ce748e3c843d93215f163c89c1ba1320cce9ccac,18,18
hyphanet_pyfreenet,2012-02-25,9a3a96bbd908f3ab3d7e63b3d8fae3fe10b5f0cc,18,18
hyphanet_pyfreenet,2013-01-26,b7fd72608bec64734cfedc873cd1eb3d1f2c4db5,18,18
hyphanet_pyfreenet,2013-05-06,0d6cbdde311f5eac11124a6401bdf5e2bec0e861,20,20
hyphanet_pyfreenet,2013-06-20,d03a0290bcac5bd3e0af3d44017d09a877445a02,20,20
hyphanet_pyfreenet,2013-08-01,144340e6ab0f494d230596aec2ce27b3e1c019dc,20,20
hyphanet_pyfreenet,2013-11-17,d76f408fb3a3de66392c92eb245a90c4b342a561,20,20
hyphanet_pyfreenet,2014-07-29,2ee7dc77341ce31b8b0fb140266943bc58ac6c97,21,21
hyphanet_pyfreenet,2014-09-01,fa4204818215127eb2b500f494afbbdbdc976e48,21,21
hyphanet_pyfreenet,2014-10-09,931370f345ba76ee0820688d52fede60774a3c3e,21,21
hyphanet_pyfreenet,2014-11-23,6e03e624d630a18ad99de764b95c7240cd45e619,21,21
hyphanet_pyfreenet,2015-01-06,b5d2a88c1dc3030172a92eea4a5805ca6713aab8,21,21
hyphanet_pyfreenet,2015-02-08,04bf408b2e1ec5d6898afbda4cdc695d5c8bf1e0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,16
hyphanet_pyfreenet,2015-03-18,c6160d4b767954c1015dab5ac7fad478c6bd9495,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,17
hyphanet_pyfreenet,2015-04-23,0c6401268bd51dd43be5f6a118ce08ac18d51ba6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,16
hyphanet_pyfreenet,2015-05-27,04128ea10c5b0d7ade310579dc86320ab1fffc08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,16
hyphanet_pyfreenet,2015-06-27,c2c11ad58ba6d0f22f23c1866c04cb1c903ed86d,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,17
hyphanet_pyfreenet,2015-08-12,484c6c92048d7da82a6412b8c75373f0bfe41b5b,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,17
hyphanet_pyfreenet,2015-09-23,bb398e8de247f6fe386b86031c98cf03ff8daf53,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,16
hyphanet_pyfreenet,2015-11-26,61817ff948f7bf1d4f98fc05654005629b3e2537,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,16
hyphanet_pyfreenet,2016-01-31,08016bbc3a80dc28d1db5c347d44f1a936f46636,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,16
hyphanet_pyfreenet,2016-03-06,2526fc31a27f35fd10231f031016fc8a97fbe905,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,16
