project,date,commit_hash,files,statements,Asynchronous Comprehensions,Asynchronous Comprehensions,Asynchronous Comprehensions,Asynchronous Generators,Matrix Multiplication,Coroutines (async and await syntax),Coroutines (async and await syntax),Coroutines (async and await syntax),Coroutines (async and await syntax),Formatted String Literals (f-strings),Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Extended Iterable Unpacking,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Nonlocal Statements,Function Annotations,Function Annotations,Keyword-only Arguments,Keyword-only Arguments,Type Parameter Syntax,Type Parameter Syntax,Type Parameter Syntax,Type Parameter Syntax,Yield From Expression,Assignment Expression,Suppressing Exception Context,Variable Annotation,Except (*),ExceptionGroup
inducer_pyopencl,2024-12-31,0c1b543af09b15c29f01e2c822d074c6e9b0ee27,50.0,10682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,12.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
inducer_pytools,2024-12-31,37e34d185e27e8f93660c3523b014ecbea7e9cd0,27.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4074074074074066,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,51.85185185185185,59.25925925925925,7.4074074074074066,7.4074074074074066,0.0,0.0,0.0,0.0,3.7037037037037033,0.0,0.0,44.44444444444444,0.0,0.0
inducer_sumpy,2024-12-31,6f5d45d620a2f090409c6e48dacee6c0e36b1fd4,41.0,7557.0,0.0,0.0,0.0,0.0,9.75609756097561,0.0,0.0,0.0,0.0,56.09756097560976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51219512195122,12.195121951219512,0.0,2.4390243902439024,0.0,0.0,0.0,31.70731707317073,29.268292682926827,4.878048780487805,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,26.82926829268293,0.0,0.0
internetarchive_openlibrary,2024-12-31,f20a00f50511cb4c03a4f25c885b6fcea4a5688e,324.0,32151.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,5.246913580246913,0.30864197530864196,2.7777777777777777,43.20987654320987,0.9259259259259258,0.6172839506172839,0.6172839506172839,0.0,0.0,0.0,0.9259259259259258,0.0,0.0,0.0,1.5432098765432098,0.9259259259259258,0.0,4.320987654320987,0.0,0.30864197530864196,0.30864197530864196,37.96296296296296,39.19753086419753,0.30864197530864196,0.30864197530864196,0.0,0.0,0.0,0.0,3.7037037037037033,23.14814814814815,0.0,23.14814814814815,0.0,0.0
inveniosoftware_invenio,2024-12-31,63c9325ec41f940576f05ed40102be89ddc4feb8,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inyokaproject_inyoka,2024-12-31,efb69374a373b8fe39c2501de178d23bbb400190,279.0,21813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.261648745519713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.584229390681003,2.867383512544803,0.0,0.0,0.0,0.0,0.0,0.0,3.584229390681003,0.0,0.0,0.35842293906810035,0.0,0.0
ipa320_cob_command_tools,2024-12-31,7b3825820ec7b2a8c9a352b5163787180cf2d829,44.0,4744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipython_ipython,2024-12-31,a8810c6c02e9a190beec557aef0ca5cb8a4eeeba,292.0,33110.0,0.0,0.0,0.0,0.0,0.0,1.7123287671232876,1.36986301369863,0.3424657534246575,0.0,13.356164383561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684931506849315,1.7123287671232876,0.684931506849315,0.3424657534246575,1.0273972602739725,0.0,0.0,1.36986301369863,15.068493150684931,14.04109589041096,5.47945205479452,5.47945205479452,0.0,0.0,0.0,0.0,1.36986301369863,0.3424657534246575,0.0,13.013698630136986,0.0,0.0
jaraco_inflect,2024-12-31,3803796d2e1c75fb337c8d04c05426fa59d6446c,16.0,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0
jazzband_django-axes,2024-12-31,9a7673a47ee064cb8150ddeef1394d7157079741,55.0,2979.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,1.8181818181818181,0.0,0.0,21.818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,25.454545454545453,25.454545454545453,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.454545454545454,0.0,0.0
jazzband_django-debug-toolbar,2024-12-31,f3f604977053d00f052a4b5a67e6a068f1ca2392,79.0,4576.0,0.0,0.0,0.0,0.0,0.0,13.924050632911392,13.924050632911392,1.2658227848101267,0.0,30.37974683544304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,2.5316455696202533,2.5316455696202533,6.329113924050633,6.329113924050633,0.0,0.0,0.0,0.0,2.5316455696202533,2.5316455696202533,1.2658227848101267,5.063291139240507,0.0,0.0
jazzband_django-model-utils,2024-12-31,bf13ba6733d1f5b983219454d908b0d10c4a9d8d,30.0,2948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,33.33333333333333,0.0,0.0
jazzband_django-pipeline,2024-12-31,83a0ae71bd735724d2ea6a5e33694812441b03a4,48.0,1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0
jazzband_django-simple-history,2024-12-31,4325591988617ead33d66039bea1a81bf732369d,47.0,5737.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,2.127659574468085,0.0,0.0,29.78723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574468085,0.0,0.0,6.382978723404255,2.127659574468085,0.0,0.0,19.148936170212767,19.148936170212767,10.638297872340425,10.638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382978723404255,0.0,0.0
jazzband_django-taggit,2024-12-31,f4f82afcdeb80cbb9ea95f36ae6273b0750552ee,53.0,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.320754716981133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,1.8867924528301887,1.8867924528301887,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jazzband_sorl-thumbnail,2024-12-31,594418a7882efe95fee6081963238858aeed1f08,53.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jazzband_tablib,2024-12-31,dcab406c553fc8b3c2e0aef955e9e8adea0590d8,27.0,3167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7037037037037033,3.7037037037037033,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeetsukumaran_dendropy,2024-12-31,db76e3da876cda15b16d1b9409b84840b3995bd0,390.0,34447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.0,0.0,0.0
jelmer_dulwich,2024-12-31,888d98048a15b0fb5581d1b06afc019df64061aa,107.0,26073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.214953271028037,0.0,0.0,0.0,0.0,0.0,0.9345794392523363,24.299065420560748,90.65420560747664,6.5420560747663545,6.5420560747663545,0.0,0.0,0.0,0.0,9.345794392523365,0.0,0.0,33.64485981308411,0.0,0.0
jfisteus_eyegrade,2024-12-31,50750dec2164503b8cf49b81207a8ffce301ea21,54.0,9851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.814814814814813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518516,0.0,0.0,0.0,0.0,0.0,29.629629629629626,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.074074074074073,0.0,0.0
jieter_django-tables2,2024-12-31,0886225a3927c152399e62eab10c074f69fc0bc4,75.0,6141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333335,2.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,0.0,0.0,0.0
joblib_joblib,2024-12-31,2158ea56f45990f994849a7babd15c819b8f8275,82.0,11377.0,0.0,0.0,0.0,0.0,1.2195121951219512,3.6585365853658534,3.6585365853658534,1.2195121951219512,0.0,32.926829268292686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,1.2195121951219512,1.2195121951219512,2.4390243902439024,0.0,0.0,0.0,2.4390243902439024,2.4390243902439024,3.6585365853658534,3.6585365853658534,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,0.0,1.2195121951219512,0.0,0.0
jobovy_galpy,2024-12-31,6f3dd8023707f6b212f56288a4d97606c2bb1c72,168.0,56841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.0,0.0,0.0,0.0,0.5952380952380952,0.0,0.5952380952380952,0.0,0.0,0.0
jodal_comics,2024-12-31,b5ce2e56fa402b2815214c7611d899ae3102011b,317.0,6454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309148264984227,0.6309148264984227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2618296529968454,0.0,0.0
jsonpickle_jsonpickle,2024-12-31,958452b6e268376b4d23a2638471834f49750c4c,42.0,5973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kanjivg_kanjivg,2024-12-31,9f669433101ffb308dfb31fce746b0007e73651a,7.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kapsiry_sikteeri,2024-12-31,32ea8926173d5fdc556bdac77317ca77811cf9c9,63.0,5627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
karaage-cluster_karaage,2024-12-31,43929d5f942dd40f1d4a0b67cda6f564e97aee9c,187.0,9786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27807486631016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06951871657754,0.0,0.0,0.0,1.06951871657754,1.06951871657754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53475935828877,0.0,0.0
karpenoktem_kninfra,2024-12-31,06a07c4a5ef32455428c87efdf2e91ad03b44edc,146.0,6816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kivy_kivy,2024-12-31,4da190355beb6c5ab1e4025304590ee05f8ee6d3,421.0,45083.0,0.0,0.0,0.0,0.0,0.0,3.0878859857482186,2.8503562945368173,0.7125890736342043,0.4750593824228029,3.5629453681710213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23752969121140144,0.0,0.0,0.23752969121140144,0.23752969121140144,0.0,0.23752969121140144,0.9501187648456058,0.23752969121140144,0.23752969121140144,0.7125890736342043,0.7125890736342043,0.0,0.0,0.0,0.0,0.23752969121140144,0.0,0.0,1.4251781472684086,0.0,0.0
kivy_python-for-android,2024-12-31,1d7c70147bd2a32949bbd04d9edd24881799b124,96.0,7503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,2.083333333333333,1.0416666666666665,1.0416666666666665,1.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kliment_printrun,2024-12-31,424a3ec5ab0e8ec40624ded34775c54dd0a628c9,49.0,13648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,6.122448979591836,6.122448979591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
koalixswitzerland_koalixcrm,2024-12-31,2e0d519e105c1ae6adadc69476d7dfc5404595f1,306.0,9692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kozea_cairosvg,2024-12-31,abafa8ae248dc9cef0349adaa2f61849ea56920c,18.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kozea_pygal,2024-12-31,5d8b32c91b7625dc643f60c1b18a7a94a0eff1ef,72.0,6575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kozea_radicale,2024-12-31,d9e15dd7c6ea8a3bf66f4e4c33099a4e6904e773,64.0,5932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,1.5625,0.0,3.125,0.0,0.0,4.6875,92.1875,95.3125,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,48.4375,0.0,0.0
kozea_weasyprint,2024-12-31,ad6dbf72bd2241c86c7d027b26a13eb0d4496d0c,131.0,24943.0,0.0,0.0,0.0,0.0,5.343511450381679,0.0,0.0,0.0,0.0,35.87786259541985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7633587786259541,3.816793893129771,9.16030534351145,0.0,0.7633587786259541,0.0,0.7633587786259541,0.0,0.0,0.0,1.5267175572519083,1.5267175572519083,0.0,0.0,0.0,0.0,2.2900763358778624,8.396946564885496,0.0,0.0,0.0,0.0
kupferlauncher_kupfer,2024-12-31,0460d1e6fafb13e1a2868287d92ffad19fefe2ff,243.0,33939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.390946502057616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.349794238683128,2.880658436213992,0.823045267489712,0.0,0.0,0.0,0.0,0.411522633744856,45.267489711934154,46.50205761316872,2.880658436213992,2.880658436213992,0.0,0.0,0.0,0.0,10.2880658436214,30.45267489711934,0.0,43.62139917695473,0.0,0.0
kurtmckee_feedparser,2024-12-31,75fb5e9a1ecf2e7581e6837fbb5053f671d9b328,49.0,3081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,6.122448979591836,0.0,0.0,0.0,0.0,0.0,12.244897959183673,10.204081632653061,4.081632653061225,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,16.3265306122449,0.0,0.0
laramies_theharvester,2024-12-31,02392a690b1fdf679af868aba99fe03478273476,61.0,3554.0,0.0,0.0,0.0,0.0,0.0,88.52459016393442,83.60655737704919,0.0,13.114754098360656,80.32786885245902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1311475409836,86.88524590163934,1.639344262295082,1.639344262295082,0.0,0.0,0.0,0.0,0.0,3.278688524590164,0.0,65.57377049180327,0.0,0.0
learning-unlimited_esp-website,2024-12-31,117be38aa5f59bd48725cdce1891a402f152b806,594.0,40858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33670033670033667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lebigot_uncertainties,2024-12-31,61f688f920b34d06da521a5fb8b013043e2e2fe0,16.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libgit2_pygit2,2024-12-31,e75219d8bbb5cfb929d2da060f9eeb48ea466e24,72.0,7275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.277777777777779,9.722222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.944444444444445,0.0,0.0
lilydjwg_winterpy,2024-12-31,a78335bdc7c62d48c092649d6a55ae0d6e317135,78.0,6172.0,0.0,0.0,0.0,0.0,0.0,5.128205128205128,5.128205128205128,0.0,0.0,14.102564102564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,17.94871794871795,17.94871794871795,20.51282051282051,20.51282051282051,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,11.538461538461538,0.0,0.0
linuxossk_shakal-ng,2024-12-31,716502dcd8df2d94dd4c5ec0fdbf1e93fb22ef1b,311.0,10271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.466237942122187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215434083601286,0.0,0.0,0.0,1.607717041800643,1.607717041800643,0.3215434083601286,0.3215434083601286,0.0,0.0,0.0,0.0,0.964630225080386,0.0,0.0,0.0,0.0,0.0
lmfit_lmfit-py,2024-12-31,6f8551ac545ccf7bf968f7a9a894e90c74e83fb7,101.0,11320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.67326732673268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.0,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lmfit_uncertainties,2024-12-31,61f688f920b34d06da521a5fb8b013043e2e2fe0,16.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
locustio_locust,2024-12-31,41d6484106e21408c233525f980936df403db26c,116.0,15754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.103448275862064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241379310344827,0.0,0.0,6.896551724137931,0.0,0.0,0.8620689655172413,22.413793103448278,25.0,3.4482758620689653,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,11.206896551724139,0.0,19.82758620689655,0.0,0.0
luispedro_mahotas,2024-12-31,5e75706160182b882d9eb267a31a8594304d1a50,97.0,5016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lumapictures_pymel,2024-12-31,2d4f9c54149e4e8da969b5506c57b91f50a96359,137.0,93966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4598540145985401,1.4598540145985401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lxml_lxml,2024-12-31,cf2d3044184e6b9de635c095bd89c49382dfeb4a,86.0,20562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.651162790697675,0.0,1.1627906976744187,0.0,0.0,0.0
m-labs_migen,2024-12-31,4c2ae8dfeea37f235b52acb8166f12acaaae4f7c,136.0,6747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,0.0,0.7352941176470588,0.0,0.0,4.411764705882353,4.411764705882353,0.0,0.0,0.0,0.0,2.2058823529411766,0.0,0.0,0.0,0.0,0.0
macs3-project_macs,2024-12-31,7d882d6df3b5688cc0befd5dd4db1783826db5a3,63.0,13406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.682539682539684,38.095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.095238095238095,0.0,0.0
malthe_chameleon,2024-12-31,3eb99be8b24b1fa8357c295d3ad15e3ed8e5d8ad,35.0,4700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.142857142857146,48.57142857142857,5.714285714285714,5.714285714285714,0.0,0.0,0.0,0.0,5.714285714285714,2.857142857142857,0.0,42.857142857142854,0.0,0.0
materialsproject_pymatgen,2024-12-31,da607e86f9ce8aec942067c6c1a4fda6e04915dd,486.0,116442.0,0.0,0.0,0.0,0.0,0.6172839506172839,0.0,0.0,0.0,0.0,79.62962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02880658436214,10.905349794238683,1.8518518518518516,5.349794238683128,3.4979423868312756,0.0,1.02880658436214,0.0,47.94238683127572,46.50205761316872,1.646090534979424,1.646090534979424,0.0,0.0,0.0,0.0,0.823045267489712,11.934156378600823,0.205761316872428,37.65432098765432,0.0,0.0
